Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,VIP_Flag,Transaction_Velocity,Engagement,Transaction_Drift,Spend_Drift,Engagement_Drift,Behavioral_Risk_Score
Existing Customer,44,M,3,Not_Disclosed,Married,$40K - $60K,Blue,36,4,2,1,2534.0,1706,828.0,0.793,3965,57,1.111,0.673,0,4.75,1.5833333333333333,3.166666666666667,220.2777777777778,3.166666666666667,-67.30000000000001
Existing Customer,46,F,3,College,Single,Less than $40K,Blue,36,5,2,2,2503.0,2373,130.0,0.697,4647,65,0.806,0.948,0,5.416666666666667,1.8055555555555556,3.6111111111111116,258.16666666666663,3.6111111111111116,-78.84444444444443
Existing Customer,38,F,3,High School,Married,Less than $40K,Blue,31,4,3,2,1854.0,0,1854.0,0.885,5245,89,0.712,0.0,0,7.416666666666667,2.870967741935484,4.545698924731183,267.88978494623655,4.545698924731183,-82.11021505376343
Existing Customer,43,F,2,Graduate,Married,Less than $40K,Blue,35,3,1,3,4092.0,622,3470.0,0.775,5001,88,0.492,0.152,0,7.333333333333333,2.5142857142857142,4.819047619047619,273.86428571428576,4.819047619047619,-84.06190476190477
Existing Customer,62,M,1,Graduate,Single,$60K - $80K,Blue,54,4,1,4,13284.0,607,12677.0,0.857,4942,76,0.652,0.046,0,6.333333333333333,1.4074074074074074,4.925925925925926,320.3148148148148,4.925925925925926,-98.0398148148148
Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,53,6,3,4,4830.0,1469,3361.0,0.634,3365,63,0.75,0.304,0,5.25,1.1886792452830188,4.061320754716981,216.92610062893084,4.061320754716981,-66.62735849056604
Attrited Customer,45,F,2,Graduate,Married,Less than $40K,Blue,25,3,2,3,5911.0,916,4995.0,0.471,1656,31,0.722,0.155,0,2.5833333333333335,1.24,1.3433333333333335,71.76,1.3433333333333335,-22.015333333333334
Existing Customer,53,F,1,College,Single,Not_Disclosed,Blue,44,3,2,2,11012.0,1328,9684.0,0.617,3793,86,0.654,0.121,0,7.166666666666667,1.9545454545454546,5.212121212121213,229.87878787878788,5.212121212121213,-70.99848484848484
Existing Customer,43,M,4,Graduate,Single,$60K - $80K,Blue,24,5,3,2,19188.0,0,19188.0,0.453,4366,69,0.816,0.0,0,5.75,2.875,2.875,181.91666666666666,2.875,-55.64999999999999
Existing Customer,44,F,3,Uneducated,Single,Not_Disclosed,Blue,31,4,2,3,18056.0,940,17116.0,0.629,4473,72,0.6,0.052,0,6.0,2.3225806451612905,3.6774193548387095,228.45967741935485,3.6774193548387095,-69.95887096774193
Existing Customer,50,F,2,Uneducated,Single,Less than $40K,Blue,37,6,5,2,1438.3,754,684.3,0.74,4457,69,0.683,0.524,0,5.75,1.864864864864865,3.885135135135135,250.95720720720723,3.885135135135135,-76.71621621621621
Existing Customer,31,F,0,High School,Married,Less than $40K,Blue,13,5,2,3,3201.0,984,2217.0,0.639,5155,77,0.925,0.307,0,6.416666666666667,5.923076923076923,0.4935897435897436,33.04487179487177,0.4935897435897436,-10.060897435897425
Existing Customer,50,F,4,High School,Married,$40K - $60K,Blue,36,6,1,1,1479.0,1004,475.0,0.827,5116,75,0.974,0.679,0,6.25,2.0833333333333335,4.166666666666666,284.2222222222222,4.166666666666666,-86.90833333333332
Existing Customer,38,F,4,Graduate,Married,Less than $40K,Blue,30,5,1,2,3144.0,2216,928.0,0.741,4717,75,0.562,0.705,0,6.25,2.5,3.75,235.85,3.75,-72.22999999999999
Existing Customer,58,M,1,College,Single,$80K - $120K,Blue,45,5,3,4,1854.0,1480,374.0,0.853,3292,73,0.921,0.798,0,6.083333333333333,1.6222222222222222,4.46111111111111,201.17777777777775,4.46111111111111,-62.06277777777777
Attrited Customer,49,M,5,Uneducated,Not_Disclosed,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253,39,0.345,0.0,0,3.25,0.9069767441860465,2.3430232558139537,135.3546511627907,2.3430232558139537,-41.46860465116279
Existing Customer,37,M,3,Uneducated,Not_Disclosed,$80K - $120K,Blue,36,4,2,3,9782.0,1793,7989.0,0.886,3672,75,0.923,0.183,0,6.25,2.0833333333333335,4.166666666666666,204.0,4.166666666666666,-62.81666666666666
Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,39,3,3,2,3144.0,0,3144.0,0.561,3774,80,0.818,0.0,0,6.666666666666667,2.051282051282051,4.615384615384616,217.73076923076923,4.615384615384616,-67.09038461538461
Attrited Customer,47,M,2,Graduate,Married,$40K - $60K,Blue,42,6,3,3,4738.0,0,4738.0,0.641,1900,36,0.5,0.0,0,3.0,0.8571428571428571,2.142857142857143,113.0952380952381,2.142857142857143,-34.71071428571428
Attrited Customer,46,F,3,High School,Single,Not_Disclosed,Silver,36,4,2,3,34516.0,154,34362.0,0.602,1987,46,0.586,0.004,0,3.8333333333333335,1.2777777777777777,2.555555555555556,110.3888888888889,2.555555555555556,-34.088888888888896
Existing Customer,35,F,1,Not_Disclosed,Married,Less than $40K,Blue,29,4,2,3,1438.3,856,582.3,0.792,4432,92,0.736,0.595,0,7.666666666666667,3.1724137931034484,4.494252873563219,216.50574712643677,4.494252873563219,-66.69942528735632
Attrited Customer,43,M,2,College,Divorced,$120K +,Blue,37,4,1,2,34516.0,0,34516.0,0.536,1370,38,0.357,0.0,0,3.1666666666666665,1.027027027027027,2.1396396396396398,77.13963963963965,2.1396396396396398,-23.972747747747754
Existing Customer,32,F,0,Uneducated,Married,Less than $40K,Blue,23,5,2,4,2156.0,1114,1042.0,0.603,4106,66,0.833,0.517,0,5.5,2.869565217391304,2.630434782608696,163.6449275362319,2.630434782608696,-50.095652173913045
Existing Customer,63,F,0,College,Single,Less than $40K,Blue,44,3,4,2,1938.0,0,1938.0,0.536,3974,56,0.931,0.0,0,4.666666666666667,1.2727272727272727,3.3939393939393945,240.84848484848487,3.3939393939393945,-73.51212121212123
Existing Customer,61,F,1,Graduate,Single,Less than $40K,Blue,52,3,3,1,1438.3,0,1438.3,0.925,3560,67,0.861,0.0,0,5.583333333333333,1.2884615384615385,4.294871794871795,228.20512820512823,4.294871794871795,-70.10448717948718
Attrited Customer,54,F,2,Graduate,Married,Not_Disclosed,Blue,44,2,3,3,3781.0,1692,2089.0,0.791,2310,43,0.72,0.448,0,3.5833333333333335,0.9772727272727273,2.6060606060606064,140.0,2.6060606060606064,-42.96742424242424
Existing Customer,48,M,3,High School,Married,$60K - $80K,Gold,37,6,2,0,34516.0,1948,32568.0,0.666,4539,75,0.705,0.056,0,6.25,2.027027027027027,4.222972972972973,255.57432432432432,4.222972972972973,-78.31148648648649
Existing Customer,49,M,1,High School,Single,$120K +,Blue,44,6,2,3,1438.3,1058,380.3,0.56,4109,72,0.8,0.736,0,6.0,1.6363636363636365,4.363636363636363,249.03030303030306,4.363636363636363,-76.40454545454547
Attrited Customer,49,M,3,Graduate,Single,$80K - $120K,Blue,36,3,2,1,3261.0,0,3261.0,1.012,3081,50,0.667,0.0,0,4.166666666666667,1.3888888888888888,2.777777777777778,171.16666666666669,2.777777777777778,-52.41111111111112
Existing Customer,35,F,3,Graduate,Single,Less than $40K,Blue,23,6,3,1,2211.0,1370,841.0,0.781,4359,79,0.927,0.62,0,6.583333333333333,3.4347826086956523,3.1485507246376807,173.72826086956522,3.1485507246376807,-53.302898550724635
Existing Customer,39,F,2,Not_Disclosed,Single,Not_Disclosed,Blue,28,6,2,2,1493.0,792,701.0,0.688,4131,80,0.702,0.53,0,6.666666666666667,2.857142857142857,3.8095238095238098,196.71428571428572,3.8095238095238098,-60.48809523809524
Existing Customer,48,F,3,Post-Graduate,Married,Not_Disclosed,Blue,36,3,1,3,20631.0,2048,18583.0,0.676,4827,77,0.711,0.099,0,6.416666666666667,2.138888888888889,4.277777777777779,268.16666666666663,4.277777777777779,-82.13611111111109
Existing Customer,53,F,3,Doctorate,Married,Less than $40K,Blue,33,6,2,1,2255.0,1647,608.0,0.848,4270,76,0.767,0.73,0,6.333333333333333,2.303030303030303,4.030303030303029,226.4393939393939,4.030303030303029,-69.49393939393939
Existing Customer,51,M,3,Uneducated,Married,$80K - $120K,Blue,42,5,1,3,1507.0,961,546.0,0.678,4126,90,0.667,0.638,0,7.5,2.142857142857143,5.357142857142858,245.59523809523807,5.357142857142858,-75.79642857142855
Existing Customer,65,F,0,Uneducated,Not_Disclosed,Less than $40K,Silver,53,5,1,2,11097.0,0,11097.0,0.648,4836,83,0.566,0.0,0,6.916666666666667,1.5660377358490567,5.35062893081761,311.7547169811321,5.35062893081761,-95.64166666666667
Existing Customer,49,F,4,Graduate,Married,Not_Disclosed,Blue,40,5,1,1,8162.0,1704,6458.0,0.819,4334,80,0.739,0.209,0,6.666666666666667,2.0,4.666666666666667,252.8166666666667,4.666666666666667,-77.68666666666665
Existing Customer,44,M,4,Not_Disclosed,Single,$60K - $80K,Blue,36,3,1,2,18721.0,1568,17153.0,0.788,4537,81,0.8,0.084,0,6.75,2.25,4.5,252.05555555555554,4.5,-77.39166666666665
Attrited Customer,62,F,0,High School,Not_Disclosed,Less than $40K,Blue,51,4,2,3,5210.0,0,5210.0,0.64,2162,36,0.161,0.0,0,3.0,0.7058823529411765,2.2941176470588234,137.77450980392155,2.2941176470588234,-42.19999999999999
Existing Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,36,5,2,4,1736.0,1513,223.0,0.829,3462,67,0.558,0.872,0,5.583333333333333,1.8611111111111112,3.722222222222222,192.33333333333331,3.722222222222222,-59.13888888888888
Existing Customer,51,M,3,College,Married,$80K - $120K,Blue,34,5,2,4,1864.0,1427,437.0,0.725,3833,73,0.587,0.766,0,6.083333333333333,2.1470588235294117,3.9362745098039214,206.6813725490196,3.9362745098039214,-63.52892156862745
Existing Customer,43,F,2,High School,Single,Less than $40K,Blue,37,4,3,0,6611.0,1041,5570.0,0.744,4037,74,0.682,0.157,0,6.166666666666667,2.0,4.166666666666667,227.30855855855856,4.166666666666667,-69.78423423423423
Existing Customer,34,F,0,Graduate,Married,Not_Disclosed,Blue,13,4,1,4,7942.0,2087,5855.0,0.754,4068,66,0.61,0.263,0,5.5,5.076923076923077,0.42307692307692335,26.076923076923094,0.42307692307692335,-7.967307692307697
Attrited Customer,49,M,3,Post-Graduate,Married,$80K - $120K,Blue,36,3,3,2,13382.0,1159,12223.0,0.404,1828,45,0.5,0.087,0,3.75,1.25,2.5,101.55555555555557,2.5,-31.39166666666667
Attrited Customer,63,M,0,Graduate,Single,Not_Disclosed,Blue,55,5,0,2,18550.0,0,18550.0,0.908,2616,42,0.826,0.0,0,3.5,0.7636363636363637,2.7363636363636363,170.43636363636364,2.7363636363636363,-52.22545454545455
Existing Customer,39,F,3,Graduate,Single,Less than $40K,Blue,36,4,3,4,2650.0,1646,1004.0,0.747,4512,80,0.509,0.621,0,6.666666666666667,2.2222222222222223,4.444444444444445,250.66666666666669,4.444444444444445,-76.90277777777777
Attrited Customer,37,M,3,Uneducated,Single,$40K - $60K,Blue,36,3,2,4,1696.0,0,1696.0,0.857,2095,43,0.536,0.0,0,3.5833333333333335,1.1944444444444444,2.3888888888888893,116.3888888888889,2.3888888888888893,-35.82222222222223
Existing Customer,40,F,3,Graduate,Single,Less than $40K,Blue,33,3,1,1,2628.0,1771,857.0,0.788,4316,72,0.6,0.674,0,6.0,2.1818181818181817,3.8181818181818183,228.8787878787879,3.8181818181818183,-70.1659090909091
Existing Customer,46,F,3,Not_Disclosed,Married,$40K - $60K,Blue,39,6,3,2,1457.0,563,894.0,0.711,3967,69,0.568,0.386,0,5.75,1.7692307692307692,3.980769230769231,228.86538461538458,3.980769230769231,-70.17692307692307
Existing Customer,46,M,5,Uneducated,Not_Disclosed,$80K - $120K,Blue,28,6,1,1,34516.0,1259,33257.0,0.671,4300,94,0.741,0.036,0,7.833333333333333,3.357142857142857,4.476190476190476,204.76190476190473,4.476190476190476,-63.19404761904761
Existing Customer,40,F,4,Uneducated,Single,Not_Disclosed,Blue,32,3,1,3,3056.0,2038,1018.0,0.675,4734,73,0.659,0.667,0,6.083333333333333,2.28125,3.802083333333333,246.5625,3.802083333333333,-75.46458333333332
Existing Customer,52,M,2,High School,Single,$80K - $120K,Blue,44,6,2,4,2650.0,1049,1601.0,0.874,4218,64,0.73,0.396,0,5.333333333333333,1.4545454545454546,3.8787878787878785,255.63636363636363,3.8787878787878785,-78.19242424242424
Existing Customer,58,F,1,College,Married,Less than $40K,Blue,38,4,2,3,3331.0,2251,1080.0,1.044,5379,92,0.643,0.676,0,7.666666666666667,2.4210526315789473,5.245614035087719,306.6973684210526,5.245614035087719,-94.05745614035088
Existing Customer,49,F,1,Uneducated,Not_Disclosed,Less than $40K,Blue,38,6,2,1,3343.0,1820,1523.0,0.727,4507,63,0.703,0.544,0,5.25,1.6578947368421053,3.5921052631578947,256.9780701754386,3.5921052631578947,-78.48026315789473
Attrited Customer,51,M,2,High School,Married,$60K - $80K,Blue,46,5,3,2,4123.0,1760,2363.0,0.869,2447,40,0.429,0.427,0,3.3333333333333335,0.8695652173913043,2.4637681159420293,150.72101449275362,2.4637681159420293,-46.1268115942029
Existing Customer,55,F,1,Not_Disclosed,Married,Less than $40K,Blue,36,3,1,0,2677.0,1555,1122.0,0.639,4757,81,0.688,0.581,0,6.75,2.25,4.5,264.2777777777778,4.5,-81.05833333333334
Attrited Customer,57,F,0,Graduate,Single,Less than $40K,Blue,45,4,3,3,3023.0,2517,506.0,0.646,2477,42,0.615,0.833,0,3.5,0.9333333333333333,2.5666666666666664,151.3722222222222,2.5666666666666664,-46.36333333333332
Existing Customer,56,F,2,High School,Married,Less than $40K,Blue,47,4,3,1,2238.0,1324,914.0,0.762,4108,72,0.846,0.592,0,6.0,1.5319148936170213,4.468085106382979,254.92907801418437,4.468085106382979,-78.1909574468085
Attrited Customer,59,F,2,High School,Married,Not_Disclosed,Blue,51,3,3,3,3875.0,1397,2478.0,0.573,2312,49,0.581,0.361,0,4.083333333333333,0.9607843137254902,3.1225490196078427,147.33333333333331,3.1225490196078427,-45.37401960784313
Existing Customer,42,M,2,Post-Graduate,Single,$60K - $80K,Blue,26,6,2,3,20803.0,1747,19056.0,0.311,4012,60,0.429,0.084,0,5.0,2.3076923076923075,2.6923076923076925,180.025641025641,2.6923076923076925,-55.03461538461538
Attrited Customer,48,M,2,Doctorate,Single,$40K - $60K,Blue,42,6,3,2,2760.0,0,2760.0,0.576,1759,34,0.214,0.0,0,2.8333333333333335,0.8095238095238095,2.0238095238095237,104.70238095238096,2.0238095238095237,-32.14523809523809
Existing Customer,45,M,3,Doctorate,Single,$80K - $120K,Blue,36,6,2,4,9086.0,1254,7832.0,0.93,3906,81,0.8,0.138,0,6.75,2.25,4.5,217.0,4.5,-66.85
Existing Customer,47,M,3,Graduate,Not_Disclosed,$60K - $80K,Blue,36,4,3,2,21142.0,0,21142.0,0.812,4360,66,1.357,0.0,0,5.5,1.8333333333333333,3.666666666666667,242.2222222222222,3.666666666666667,-74.05833333333332
Existing Customer,62,M,0,Not_Disclosed,Single,Less than $40K,Blue,36,3,2,4,3653.0,1769,1884.0,0.825,4423,67,0.763,0.484,0,5.583333333333333,1.8611111111111112,3.722222222222222,245.7222222222222,3.722222222222222,-75.15555555555555
Existing Customer,44,F,3,Uneducated,Not_Disclosed,Less than $40K,Blue,36,6,2,4,1713.0,0,1713.0,0.678,3999,66,1.062,0.0,0,5.5,1.8333333333333333,3.666666666666667,222.16666666666669,3.666666666666667,-68.06666666666668
Existing Customer,55,M,2,Graduate,Single,$80K - $120K,Blue,46,3,1,4,34516.0,1718,32798.0,0.51,5220,74,0.423,0.05,0,6.166666666666667,1.608695652173913,4.557971014492754,321.52173913043475,4.557971014492754,-98.25471014492751
Existing Customer,43,M,4,Graduate,Single,$80K - $120K,Blue,33,4,1,1,6548.0,1244,5304.0,0.667,4354,79,0.927,0.19,0,6.583333333333333,2.393939393939394,4.1893939393939394,230.89393939393938,4.1893939393939394,-70.91893939393938
Existing Customer,35,F,2,Doctorate,Married,$40K - $60K,Blue,27,6,1,0,1953.0,1554,399.0,0.581,4598,71,0.651,0.796,0,5.916666666666667,2.6296296296296298,3.287037037037037,212.87037037037038,3.287037037037037,-65.15092592592592
Existing Customer,49,M,3,High School,Not_Disclosed,$40K - $60K,Blue,38,4,1,3,3051.0,1783,1268.0,0.732,4887,69,0.725,0.584,0,5.75,1.8157894736842106,3.9342105263157894,278.64473684210526,3.9342105263157894,-85.14210526315787
Attrited Customer,44,M,3,Graduate,Married,$80K - $120K,Blue,25,5,2,3,25256.0,966,24290.0,0.488,2048,40,0.333,0.038,0,3.3333333333333335,1.6,1.7333333333333334,88.74666666666666,1.7333333333333334,-27.26733333333333
Attrited Customer,48,F,3,Graduate,Single,Not_Disclosed,Blue,36,3,3,1,1630.0,1243,387.0,0.4,1884,43,0.303,0.763,0,3.5833333333333335,1.1944444444444444,2.3888888888888893,104.66666666666666,2.3888888888888893,-32.28055555555555
Existing Customer,42,M,4,High School,Married,$120K +,Gold,30,6,2,4,34516.0,1045,33471.0,0.848,3574,75,0.923,0.03,0,6.25,2.5,3.75,178.7,3.75,-55.059999999999995
Existing Customer,43,M,4,Not_Disclosed,Married,$40K - $60K,Blue,37,3,2,3,10800.0,1491,9309.0,0.543,3966,77,0.638,0.138,0,6.416666666666667,2.081081081081081,4.335585585585585,223.3108108108108,4.335585585585585,-68.67747747747748
Attrited Customer,39,F,1,Graduate,Single,Less than $40K,Blue,26,3,3,1,1876.0,1536,340.0,0.712,2579,47,0.469,0.819,0,3.9166666666666665,1.8076923076923077,2.1089743589743586,115.72435897435896,2.1089743589743586,-35.48589743589743
Attrited Customer,42,M,5,Not_Disclosed,Married,$60K - $80K,Blue,36,2,3,2,4963.0,0,4963.0,0.637,2335,40,0.429,0.0,0,3.3333333333333335,1.1111111111111112,2.2222222222222223,129.72222222222223,2.2222222222222223,-39.73055555555555
Existing Customer,44,M,1,Graduate,Single,$60K - $80K,Blue,37,3,1,4,16739.0,1229,15510.0,0.497,4014,69,0.568,0.073,0,5.75,1.864864864864865,3.885135135135135,226.01351351351352,3.885135135135135,-69.33310810810809
Existing Customer,56,F,0,Graduate,Single,Less than $40K,Blue,45,3,6,2,2463.0,1621,842.0,0.568,4118,70,0.591,0.658,0,5.833333333333333,1.5555555555555556,4.277777777777778,251.65555555555557,4.277777777777778,-77.05777777777777
Existing Customer,46,M,3,College,Single,$80K - $120K,Silver,38,3,3,1,34516.0,1278,33238.0,0.51,4699,73,0.622,0.037,0,6.083333333333333,1.9210526315789473,4.162280701754385,267.9254385964912,4.162280701754385,-81.9675438596491
Existing Customer,50,M,2,College,Married,$60K - $80K,Blue,37,4,1,2,4743.0,1687,3056.0,0.957,3739,55,0.618,0.356,0,4.583333333333333,1.4864864864864864,3.0968468468468466,210.52927927927925,3.0968468468468466,-64.3725225225225
Existing Customer,43,M,3,College,Not_Disclosed,$60K - $80K,Blue,33,4,3,4,9382.0,1455,7927.0,0.482,3412,71,0.821,0.155,0,5.916666666666667,2.1515151515151514,3.7651515151515156,180.93939393939394,3.7651515151515156,-55.712878787878786
Existing Customer,45,F,3,Uneducated,Single,Less than $40K,Blue,30,3,2,3,2059.0,1118,941.0,0.788,4110,71,1.152,0.543,0,5.916666666666667,2.3666666666666667,3.5500000000000003,205.5,3.5500000000000003,-63.02
Existing Customer,58,M,2,Not_Disclosed,Divorced,$60K - $80K,Blue,52,6,2,3,20410.0,1196,19214.0,0.726,3525,78,0.733,0.059,0,6.5,1.5,5.0,225.96153846153845,5.0,-69.73846153846154
Existing Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,31,5,3,4,6798.0,918,5880.0,0.671,3961,69,0.605,0.135,0,5.75,2.225806451612903,3.524193548387097,202.3091397849462,3.524193548387097,-62.02741935483869
Existing Customer,44,F,2,Not_Disclosed,Single,Less than $40K,Blue,32,3,1,4,6472.0,2128,4344.0,0.58,3592,66,0.833,0.329,0,5.5,2.0625,3.4375,187.08333333333331,3.4375,-57.474999999999994
Existing Customer,45,M,3,High School,Single,Less than $40K,Blue,29,4,1,2,2766.0,1985,781.0,0.796,4480,70,0.75,0.718,0,5.833333333333333,2.413793103448276,3.4195402298850572,218.85057471264366,3.4195402298850572,-66.99798850574712
Existing Customer,55,F,2,Graduate,Married,Less than $40K,Blue,46,5,3,4,1438.3,0,1438.3,0.907,4271,79,0.756,0.0,0,6.583333333333333,1.7173913043478262,4.865942028985507,263.0688405797102,4.865942028985507,-80.79202898550726
Existing Customer,49,F,2,College,Married,Less than $40K,Blue,35,3,3,4,3283.0,1856,1427.0,1.103,4498,64,0.829,0.565,0,5.333333333333333,1.8285714285714285,3.5047619047619047,246.3190476190476,3.5047619047619047,-75.22261904761903
Existing Customer,46,F,3,Graduate,Married,Less than $40K,Blue,37,5,1,3,2470.0,1961,509.0,0.802,4519,78,0.733,0.794,0,6.5,2.108108108108108,4.391891891891892,254.44819819819818,4.391891891891892,-78.0662162162162
Existing Customer,43,M,4,Not_Disclosed,Married,$120K +,Blue,37,3,1,3,20695.0,1250,19445.0,0.605,3924,82,0.783,0.06,0,6.833333333333333,2.2162162162162162,4.617117117117116,220.94594594594594,4.617117117117116,-68.10563063063061
Existing Customer,42,F,5,Graduate,Married,Less than $40K,Blue,36,5,2,4,4228.0,1709,2519.0,0.493,4389,79,0.58,0.404,0,6.583333333333333,2.1944444444444446,4.388888888888888,243.83333333333331,4.388888888888888,-74.85555555555555
Existing Customer,45,M,3,Graduate,Not_Disclosed,$80K - $120K,Blue,28,5,3,1,31743.0,1332,30411.0,0.665,4293,73,0.622,0.042,0,6.083333333333333,2.607142857142857,3.476190476190476,204.42857142857142,3.476190476190476,-62.64404761904761
Existing Customer,48,F,4,Not_Disclosed,Not_Disclosed,Less than $40K,Blue,29,6,3,4,3212.0,2517,695.0,0.785,4284,69,1.3,0.784,0,5.75,2.3793103448275863,3.3706896551724137,209.27586206896552,3.3706896551724137,-64.05603448275862
Existing Customer,47,F,3,Not_Disclosed,Single,Not_Disclosed,Blue,42,3,2,2,5884.0,1382,4502.0,0.91,4477,82,0.745,0.235,0,6.833333333333333,1.9523809523809523,4.8809523809523805,266.4880952380952,4.8809523809523805,-81.8488095238095
Existing Customer,44,F,3,Not_Disclosed,Single,Less than $40K,Blue,33,6,2,3,1724.0,0,1724.0,0.669,4768,80,0.86,0.0,0,6.666666666666667,2.4242424242424243,4.242424242424242,252.84848484848482,4.242424242424242,-77.50151515151515
Attrited Customer,59,F,1,Graduate,Married,Less than $40K,Blue,36,2,3,3,2468.0,0,2468.0,0.5,2017,37,0.762,0.0,0,3.0833333333333335,1.0277777777777777,2.055555555555556,112.05555555555557,2.055555555555556,-34.36388888888889
Attrited Customer,49,F,3,Graduate,Divorced,Less than $40K,Blue,36,3,3,3,1438.3,0,1438.3,0.409,1849,43,0.536,0.0,0,3.5833333333333335,1.1944444444444444,2.3888888888888893,102.72222222222223,2.3888888888888893,-31.697222222222223
